init,lead_h,forecast_time,lon_fc,lat_fc,mslp_fc,lon_obs,lat_obs,mslp_obs,erro_km,lon_nhc,lat_nhc,mslp_nhc,erro_km_nhc
2022100900,0,2022100900,-81.8178,12.5374,994.88,-81.8178,12.5374,994.88,0.00,-82.0000,12.5000,989.00,20.21
2022100900,24,2022101000,-83.5278,12.0022,1007.59,-87.2179,12.5374,1000.02,405.34,-87.6000,12.6000,993.00,447.37
2022100900,48,2022101100,-81.5478,10.9318,1011.22,-86.7679,16.0163,1007.83,798.76,-89.0000,13.0000,1002.00,842.56
2022100900,72,2022101200,-79.5677,10.9318,1010.62,,,,,,,,
2022100900,96,2022101300,-77.3177,10.8426,1009.90,,,,,,,,
2022100900,120,2022101400,-76.2376,11.0210,1009.34,,,,,,,,
