init,lead_h,forecast_time,lon_fc,lat_fc,mslp_fc,lon_obs,lat_obs,mslp_obs,erro_km,lon_nhc,lat_nhc,mslp_nhc,erro_km_nhc
2022100800,0,2022100800,-75.2476,13.0726,1001.22,-75.2476,13.0726,1001.22,0.00,-75.5000,12.8000,999.00,40.83
2022100800,24,2022100900,-77.4977,12.6266,1008.87,-81.8178,12.5374,994.88,468.94,-82.0000,12.5000,989.00,488.85
2022100800,48,2022101000,-79.1177,11.5562,1009.26,-87.2179,12.5374,1000.02,887.56,-87.6000,12.6000,993.00,929.53
2022100800,72,2022101100,-80.6478,11.5562,1010.36,-86.7679,16.0163,1007.83,826.13,-89.0000,13.0000,1002.00,921.51
2022100800,96,2022101200,-79.9277,10.8426,1011.35,,,,,,,,
2022100800,120,2022101300,-77.7677,11.1102,1010.47,,,,,,,,
