init,lead_h,forecast_time,lon_fc,lat_fc,mslp_fc,lon_obs,lat_obs,mslp_obs,erro_km,lon_nhc,lat_nhc,mslp_nhc,erro_km_nhc
2022101100,0,2022101100,-86.7679,16.0163,1007.83,-86.7679,16.0163,1007.83,0.00,-89.0000,13.0000,1002.00,412.56
2022101100,24,2022101200,-86.4079,15.8379,1010.86,,,,,,,,
2022101100,48,2022101300,-88.6580,15.9271,1011.72,,,,,,,,
2022101100,72,2022101400,-89.1980,15.4811,1009.21,,,,,,,,
2022101100,96,2022101500,-88.0280,16.1055,1009.22,,,,,,,,
2022101100,120,2022101600,-86.2279,15.9271,1010.11,,,,,,,,
