rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2022101100,20221012,2022101200,24,25.139350265535228,-2.3718446257776193,329.94396263301985,0.5498327759197325,0.5498327759197325,0.5938254175434857,0.37915129151291516,0.1948151950718686,0.009102730819245773
