rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2022101000,20221011,2022101100,24,18.027920764860223,0.8675723521469806,211.5045960082679,0.5583809391110492,0.5583809391110492,0.5999109548916227,0.38732904847049726,0.06824548001018589,0.0
2022101000,20221012,2022101200,48,27.106374317253696,-1.6591400019579745,385.7849880564516,0.5177044261065267,0.5177044261065267,0.5597053219865362,0.3492585657168885,0.1318837154337036,0.005821474773609315
