rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2022100600,20221007,2022100700,24,12.161598619828535,0.26398680225032545,180.9705379011263,0.44100012236407393,0.44100012236407393,0.4957361678050358,0.28287373763800955,0.03897058823529412,0.01020408163265306
2022100600,20221008,2022100800,48,16.906297381832363,-0.4117867427566961,244.14120766294783,0.598290128377821,0.598290128377821,0.6379451878301523,0.42682878995881546,0.08895265423242468,0.0
2022100600,20221009,2022100900,72,19.321512870542023,0.7529514452972892,107.51888365222875,0.5679241168774531,0.5679241168774531,0.6037777640604065,0.3965740388275599,0.2036916395222584,0.09702970297029703
2022100600,20221010,2022101000,96,25.4741832691633,3.249841685961934,325.43005047423435,0.348365347920112,0.348365347920112,0.3718337320879701,0.21092155428043285,0.05776736924277908,0.012897678417884782
