rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2022100800,20221009,2022100900,24,19.53470380911055,1.0640285773103593,117.39227487757792,0.6578379706741666,0.6578379706741666,0.69357765727542,0.4901330512267567,0.20602706027060272,0.1676545300592718
2022100800,20221010,2022101000,48,18.993088588554055,3.6821973794838994,141.16624401941291,0.5289919151086407,0.5289919151086407,0.5636724477928907,0.35961183391300616,0.22033898305084745,0.07020872865275142
2022100800,20221011,2022101100,72,20.38555417453159,2.8568938441043352,383.80315881276204,0.4561170979081426,0.4561170979081426,0.4881346375899315,0.29543503415326045,0.04380416959475287,0.0
2022100800,20221012,2022101200,96,28.793026395659872,-0.3997561970160661,444.17307743166685,0.46538771129594847,0.46538771129594847,0.4994277165439487,0.3032607745432293,0.1070399341292713,0.0
