init,lead_h,forecast_time,lon_fc,lat_fc,mslp_fc,lon_obs,lat_obs,mslp_obs,erro_km
2023031000,0,2023031000,-85.7371,-7.2348,1009.00,-85.7371,-7.2348,1009.00,0.00
2023031000,24,2023031100,-85.6479,-8.1268,1010.35,-84.0423,-8.9296,1007.95,197.85
2023031000,48,2023031200,-85.5587,-8.3944,1009.78,,,,
2023031000,72,2023031300,-85.6479,-8.5728,1009.88,,,,
2023031000,96,2023031400,-86.5399,-8.5728,1010.45,,,,
2023031000,120,2023031500,-86.3615,-7.8592,1010.79,,,,
