init,lead_h,forecast_time,lon_fc,lat_fc,mslp_fc,lon_obs,lat_obs,mslp_obs,erro_km
2023030700,0,2023030700,-87.6995,-7.7700,1008.19,-87.6995,-7.7700,1008.19,0.00
2023030700,24,2023030800,-86.8967,-7.4132,1010.22,-85.7371,-6.5211,1008.75,161.92
2023030700,48,2023030900,-86.1831,-7.9484,1010.59,-85.5587,-6.4319,1009.57,182.15
2023030700,72,2023031000,-86.7183,-7.9484,1009.74,-85.7371,-7.2348,1009.00,134.14
2023030700,96,2023031100,-86.3615,-8.7512,1009.57,-84.0423,-8.9296,1007.95,255.59
2023030700,120,2023031200,-86.0939,-8.0376,1009.81,,,,
