rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2023030900,20230310,2023031000,24,20.240498570656417,-1.966991728773582,261.6006026658538,0.5743568803593303,0.5743568803593303,0.61103899108161,0.4028756372801741,0.02479631597591215,0.0
2023030900,20230311,2023031100,48,18.79720082519463,-1.5931798714269583,278.12859254259087,0.562706713149191,0.562706713149191,0.6035566012038924,0.39150444679395485,0.010660980810234541,0.0
2023030900,20230312,2023031200,72,11.437496167820077,1.425870825216675,353.3562283915401,0.2686856920986216,0.2686856920986216,0.30971194799372337,0.15519174702848174,0.03024193548387097,0.05454545454545454
