rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2023030700,20230308,2023030800,24,20.54220152420398,-0.3758569852440504,338.6183787212876,0.49450947266803436,0.49450947266803436,0.5314353110768928,0.3284706636742546,0.024278515803939534,0.0
2023030700,20230309,2023030900,48,19.81945309111229,-0.7327953673422721,251.04371195138435,0.5488499403999823,0.5488499403999823,0.5901781289001152,0.3782172193489504,0.028969149736644093,0.0
2023030700,20230310,2023031000,72,19.729078010639075,-3.9113012801971507,113.76018968326396,0.5051619793520826,0.5051619793520826,0.5449593737882026,0.3379376041914742,0.009917355371900827,0.0
2023030700,20230311,2023031100,96,19.425752855729062,-3.3519945014748185,112.04050694293184,0.5039655996177737,0.5039655996177737,0.5454633666696854,0.3368676545733265,0.002012072434607646,0.0
