rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2023030800,20230309,2023030900,24,18.46483498968859,-2.102185429969735,158.31982731889906,0.5620054020755343,0.5620054020755343,0.6059050889750665,0.390825809002834,0.009302325581395349,0.0
2023030800,20230310,2023031000,48,20.427573348674944,-2.2954037256973425,235.798106162917,0.5783812094597316,0.5783812094597316,0.6191251820290168,0.4068469081222014,0.01933600875592849,0.0
2023030800,20230311,2023031100,72,18.58832561882664,-2.080080612809547,292.8338799112228,0.5383998574483251,0.5383998574483251,0.5765655504277689,0.3683633038707711,0.0013876040703052729,0.0
2023030800,20230312,2023031200,96,10.918794305312643,1.2938382633398817,478.7941959752926,0.2702702702702704,0.2702702702702704,0.31173770679325685,0.15625,0.0,0.0
