rodada,merge_date,previsao,lead_h,rmse_mm,bias_mm,precip_track_error10km,fss_3km,fss_9km,fss_25km,csi_10mm,csi_50mm,csi_100mm
2023031100,20230312,2023031200,24,11.312475498447448,1.673943579480812,269.8663521313554,0.3079036541807858,0.3079036541807858,0.35060229933165044,0.18196579346178826,0.0017331022530329288,0.0
